center,left,right,steering,throttle,reverse,speed
IMG/center_00238.jpg,IMG/left_00238.jpg,IMG/right_00238.jpg,0.3938079623346944,0.5,0,20.0
IMG/center_00239.jpg,IMG/left_00239.jpg,IMG/right_00239.jpg,0.441097347434797,0.5,0,20.0
IMG/center_00240.jpg,IMG/left_00240.jpg,IMG/right_00240.jpg,0.43222394326012314,0.5,0,20.0
IMG/center_00241.jpg,IMG/left_00241.jpg,IMG/right_00241.jpg,0.4877281679891312,0.5,0,20.0
IMG/center_00242.jpg,IMG/left_00242.jpg,IMG/right_00242.jpg,0.3929846415685754,0.5,0,20.0
IMG/center_00243.jpg,IMG/left_00243.jpg,IMG/right_00243.jpg,0.41197038547836895,0.5,0,20.0
IMG/center_00244.jpg,IMG/left_00244.jpg,IMG/right_00244.jpg,0.6257621055183722,0.5,0,20.0
IMG/center_00245.jpg,IMG/left_00245.jpg,IMG/right_00245.jpg,0.41525954834057166,0.5,0,20.0
IMG/center_00246.jpg,IMG/left_00246.jpg,IMG/right_00246.jpg,0.4177176924081907,0.5,0,20.0
IMG/center_00247.jpg,IMG/left_00247.jpg,IMG/right_00247.jpg,0.581345272758689,0.5,0,20.0
IMG/center_00248.jpg,IMG/left_00248.jpg,IMG/right_00248.jpg,0.6297133549274707,0.5,0,20.0
IMG/center_00249.jpg,IMG/left_00249.jpg,IMG/right_00249.jpg,0.3661784314092078,0.5,0,20.0
IMG/center_00250.jpg,IMG/left_00250.jpg,IMG/right_00250.jpg,0.3923585549140076,0.5,0,20.0
IMG/center_00251.jpg,IMG/left_00251.jpg,IMG/right_00251.jpg,0.410001328607015,0.5,0,20.0
IMG/center_00252.jpg,IMG/left_00252.jpg,IMG/right_00252.jpg,0.46553394389390124,0.5,0,20.0
IMG/center_00253.jpg,IMG/left_00253.jpg,IMG/right_00253.jpg,0.27234990441470375,0.5,0,20.0
IMG/center_00254.jpg,IMG/left_00254.jpg,IMG/right_00254.jpg,0.28425266463496324,0.5,0,20.0
IMG/center_00255.jpg,IMG/left_00255.jpg,IMG/right_00255.jpg,0.3109064988403989,0.5,0,20.0
IMG/center_00256.jpg,IMG/left_00256.jpg,IMG/right_00256.jpg,0.25378306746545265,0.5,0,20.0
IMG/center_00257.jpg,IMG/left_00257.jpg,IMG/right_00257.jpg,0.16695077114917378,0.5,0,20.0
IMG/center_00258.jpg,IMG/left_00258.jpg,IMG/right_00258.jpg,0.14197554081583186,0.5,0,20.0
IMG/center_00259.jpg,IMG/left_00259.jpg,IMG/right_00259.jpg,0.02693673113286632,0.5,0,20.0
IMG/center_00260.jpg,IMG/left_00260.jpg,IMG/right_00260.jpg,0.05379289990964309,0.5,0,20.0
IMG/center_00261.jpg,IMG/left_00261.jpg,IMG/right_00261.jpg,0.01027216664729469,0.5,0,20.0
IMG/center_00262.jpg,IMG/left_00262.jpg,IMG/right_00262.jpg,-0.001827695146060182,0.5,0,20.0
IMG/center_00263.jpg,IMG/left_00263.jpg,IMG/right_00263.jpg,-0.09097955582513872,0.5,0,20.0
IMG/center_00264.jpg,IMG/left_00264.jpg,IMG/right_00264.jpg,-0.07086249435442915,0.5,0,20.0
IMG/center_00265.jpg,IMG/left_00265.jpg,IMG/right_00265.jpg,-0.07918658272211765,0.5,0,20.0
IMG/center_00266.jpg,IMG/left_00266.jpg,IMG/right_00266.jpg,-0.17043027950613632,0.5,0,20.0
IMG/center_00267.jpg,IMG/left_00267.jpg,IMG/right_00267.jpg,-0.19718785960564555,0.5,0,20.0
IMG/center_00268.jpg,IMG/left_00268.jpg,IMG/right_00268.jpg,-0.2520997049068463,0.5,0,20.0
IMG/center_00269.jpg,IMG/left_00269.jpg,IMG/right_00269.jpg,-0.2904770840527463,0.5,0,20.0
IMG/center_00270.jpg,IMG/left_00270.jpg,IMG/right_00270.jpg,-0.36691758430087273,0.5,0,20.0
IMG/center_00271.jpg,IMG/left_00271.jpg,IMG/right_00271.jpg,-0.33549121036561813,0.5,0,20.0
IMG/center_00272.jpg,IMG/left_00272.jpg,IMG/right_00272.jpg,-0.3886717475357897,0.5,0,20.0
IMG/center_00273.jpg,IMG/left_00273.jpg,IMG/right_00273.jpg,-0.28289484796938524,0.5,0,20.0
IMG/center_00274.jpg,IMG/left_00274.jpg,IMG/right_00274.jpg,-0.33684963267514567,0.5,0,20.0
IMG/center_00275.jpg,IMG/left_00275.jpg,IMG/right_00275.jpg,-0.4278209431417168,0.5,0,20.0
IMG/center_00276.jpg,IMG/left_00276.jpg,IMG/right_00276.jpg,-0.5132915539243935,0.5,0,20.0
IMG/center_00277.jpg,IMG/left_00277.jpg,IMG/right_00277.jpg,-0.5474880027273485,0.5,0,20.0
IMG/center_00278.jpg,IMG/left_00278.jpg,IMG/right_00278.jpg,-0.4191152812922839,0.5,0,20.0
IMG/center_00279.jpg,IMG/left_00279.jpg,IMG/right_00279.jpg,-0.481195313494411,0.5,0,20.0
IMG/center_00280.jpg,IMG/left_00280.jpg,IMG/right_00280.jpg,-0.47101891036346877,0.5,0,20.0
IMG/center_00281.jpg,IMG/left_00281.jpg,IMG/right_00281.jpg,-0.6038405140337901,0.5,0,20.0
IMG/center_00282.jpg,IMG/left_00282.jpg,IMG/right_00282.jpg,-0.4393321545307829,0.5,0,20.0
IMG/center_00283.jpg,IMG/left_00283.jpg,IMG/right_00283.jpg,-0.46003118479007366,0.5,0,20.0
IMG/center_00284.jpg,IMG/left_00284.jpg,IMG/right_00284.jpg,-0.54279926579493,0.5,0,20.0
IMG/center_00285.jpg,IMG/left_00285.jpg,IMG/right_00285.jpg,-0.48997955296385376,0.5,0,20.0
IMG/center_00286.jpg,IMG/left_00286.jpg,IMG/right_00286.jpg,-0.42811957693979663,0.5,0,20.0
IMG/center_00287.jpg,IMG/left_00287.jpg,IMG/right_00287.jpg,-0.41991435598790117,0.5,0,20.0
IMG/center_00288.jpg,IMG/left_00288.jpg,IMG/right_00288.jpg,-0.41672504037316127,0.5,0,20.0
IMG/center_00289.jpg,IMG/left_00289.jpg,IMG/right_00289.jpg,-0.37871765635826604,0.5,0,20.0
IMG/center_00290.jpg,IMG/left_00290.jpg,IMG/right_00290.jpg,-0.35831021914982175,0.5,0,20.0
IMG/center_00291.jpg,IMG/left_00291.jpg,IMG/right_00291.jpg,-0.3022976802041404,0.5,0,20.0
IMG/center_00292.jpg,IMG/left_00292.jpg,IMG/right_00292.jpg,-0.18922253043362292,0.5,0,20.0
IMG/center_00293.jpg,IMG/left_00293.jpg,IMG/right_00293.jpg,-0.3956125910429169,0.5,0,20.0
IMG/center_00294.jpg,IMG/left_00294.jpg,IMG/right_00294.jpg,-0.2182190457034685,0.5,0,20.0
IMG/center_00295.jpg,IMG/left_00295.jpg,IMG/right_00295.jpg,-0.15437167798221485,0.5,0,20.0
IMG/center_00296.jpg,IMG/left_00296.jpg,IMG/right_00296.jpg,-0.10699233631194371,0.5,0,20.0
IMG/center_00297.jpg,IMG/left_00297.jpg,IMG/right_00297.jpg,-0.10597549804327644,0.5,0,20.0
IMG/center_00298.jpg,IMG/left_00298.jpg,IMG/right_00298.jpg,-0.14738182896167562,0.5,0,20.0
IMG/center_00299.jpg,IMG/left_00299.jpg,IMG/right_00299.jpg,0.019679729022846093,0.5,0,20.0
